* Block Type = 384-Well Block
* Calibration Background is expired  = Yes
* Calibration Background performed on = 12-21-2016
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 12-21-2016
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 12-21-2016
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 12-21-2016
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 12-21-2016
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 12-21-2016
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 12-21-2016
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 12-21-2016
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 12-21-2016
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 12-21-2016
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 12-21-2016
* Chemistry = SYBR_GREEN
* Date Created = 2018-08-28 14:58:37 PM CST
* Date Modified = 2018-08-28 15:01:43 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = F:\QQ.Data\405385180\FileRecv\生长曲线\2018-08-03 生长曲线.eds
* Experiment Name = 2018-08-03 204337
* Experiment Run Start Time = 2018-08-04 05:02:23 AM CST
* Experiment Run Stop Time = 2018-08-04 06:48:55 AM CST
* Experiment Type = Standard Curve
* Instrument Name = 278861596
* Instrument Serial Number = 278861596
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	Tm1	Tm2	Tm3	MTP	EXPFAIL	HIGHSD	NOAMP	PRFDROP	OUTLIERRG
144	F24	false	Sample 24	PP	UNKNOWN	SYBR	None	12.774	13.237	0.419								true	0.200	true	3	15					N	N	N	N	N	N
145	G1	false	Sample 25	EC	UNKNOWN	SYBR	None	20.487	20.128	0.315								true	0.200	true	3	15					N	N	N	N	N	N
146	G2	false	Sample 25	EC	UNKNOWN	SYBR	None	19.897	20.128	0.315								true	0.200	true	3	15					N	N	N	N	N	N
147	G3	false	Sample 25	EC	UNKNOWN	SYBR	None	20.001	20.128	0.315								true	0.200	true	3	15					N	N	N	N	N	N
148	G4	false	Sample 26	EC	UNKNOWN	SYBR	None	12.805	12.533	0.240								true	0.200	true	3	15					N	N	N	N	N	N
149	G5	false	Sample 26	EC	UNKNOWN	SYBR	None	12.349	12.533	0.240								true	0.200	true	3	15					N	N	N	N	N	N
150	G6	false	Sample 26	EC	UNKNOWN	SYBR	None	12.445	12.533	0.240								true	0.200	true	3	15					N	N	N	N	N	N
151	G7	false	Sample 27	EC	UNKNOWN	SYBR	None	32.547	31.345	2.263								true	0.200	true	3	15					N	N	Y	N	N	N
152	G8	false	Sample 27	EC	UNKNOWN	SYBR	None	28.735	31.345	2.263								true	0.200	true	3	15					N	N	Y	N	N	N
153	G9	false	Sample 27	EC	UNKNOWN	SYBR	None	32.753	31.345	2.263								true	0.200	true	3	15					N	N	Y	N	N	N
154	G10	false	Sample 28	EC	UNKNOWN	SYBR	None	12.582	12.714	0.239								true	0.200	true	3	15					N	N	N	N	Y	N
155	G11	false	Sample 28	EC	UNKNOWN	SYBR	None	12.571	12.714	0.239								true	0.200	true	3	15					N	N	N	N	N	N
156	G12	false	Sample 28	EC	UNKNOWN	SYBR	None	12.990	12.714	0.239								true	0.200	true	3	15					N	N	N	N	N	Y
157	G13	false	Sample 25	PP	UNKNOWN	SYBR	None	12.273	12.083	0.227								true	0.200	true	3	15					N	N	N	N	N	N
158	G14	false	Sample 25	PP	UNKNOWN	SYBR	None	12.143	12.083	0.227								true	0.200	true	3	15					N	N	N	N	N	N
159	G15	false	Sample 25	PP	UNKNOWN	SYBR	None	11.832	12.083	0.227								true	0.200	true	3	15					N	N	N	N	N	N
160	G16	false	Sample 26	PP	UNKNOWN	SYBR	None	29.812	29.378	0.992								true	0.200	true	3	15					Y	N	Y	N	N	N
161	G17	false	Sample 26	PP	UNKNOWN	SYBR	None	30.079	29.378	0.992								true	0.200	true	3	15					Y	N	Y	N	N	N
162	G18	false	Sample 26	PP	UNKNOWN	SYBR	None	28.243	29.378	0.992								true	0.200	true	3	15					Y	N	Y	N	N	N
163	G19	false	Sample 27	PP	UNKNOWN	SYBR	None	11.273	11.439	0.144								true	0.200	true	3	15					N	N	N	N	N	N
164	G20	false	Sample 27	PP	UNKNOWN	SYBR	None	11.516	11.439	0.144								true	0.200	true	3	15					N	N	N	N	N	N
165	G21	false	Sample 27	PP	UNKNOWN	SYBR	None	11.527	11.439	0.144								true	0.200	true	3	15					N	N	N	N	N	N
166	G22	false	Sample 28	PP	UNKNOWN	SYBR	None	16.044	15.522	0.481								true	0.200	true	3	15					N	N	N	N	N	N
167	G23	false	Sample 28	PP	UNKNOWN	SYBR	None	15.426	15.522	0.481								true	0.200	true	3	15					N	N	N	N	N	N
168	G24	false	Sample 28	PP	UNKNOWN	SYBR	None	15.096	15.522	0.481								true	0.200	true	3	15					N	N	N	N	N	N
169	H1	false	Sample 29	EC	UNKNOWN	SYBR	None	14.374	14.420	0.041								true	0.200	true	3	15					N	N	N	N	N	N
170	H2	false	Sample 29	EC	UNKNOWN	SYBR	None	14.452	14.420	0.041								true	0.200	true	3	15					N	N	N	N	N	N
171	H3	false	Sample 29	EC	UNKNOWN	SYBR	None	14.434	14.420	0.041								true	0.200	true	3	15					N	N	N	N	N	N
172	H4	false	Sample 30	EC	UNKNOWN	SYBR	None	16.827	16.674	0.159								true	0.200	true	3	15					N	N	N	N	N	N
173	H5	false	Sample 30	EC	UNKNOWN	SYBR	None	16.510	16.674	0.159								true	0.200	true	3	15					N	N	N	N	N	N
174	H6	false	Sample 30	EC	UNKNOWN	SYBR	None	16.685	16.674	0.159								true	0.200	true	3	15					N	N	N	N	N	N
175	H7	false	Sample 31	EC	UNKNOWN	SYBR	None	15.776	15.656	0.168								true	0.200	true	3	15					N	N	N	N	N	N
